ZONEID,TIMESTAMP,TARGETVAR,U10,V10,U100,V100,,,,,,
3,20121117 0:00,0.170734549,0.870281963,2.058988769,1.023920182,2.647696974,,,,,,
3,20121117 1:00,0.168086047,1.370367991,3.085863458,1.698096796,3.977775696,,,,,,
3,20121117 2:00,0.131939612,1.305111519,3.060906349,1.614380326,3.920979871,,,,,,
3,20121117 3:00,0.168418236,1.006597869,2.919322747,1.202407171,3.725627198,,,,,,
3,20121117 4:00,0.137798375,1.488385016,3.102181568,1.820366904,3.980896346,,,,,,
3,20121117 5:00,0.214336772,1.330566171,3.033549517,1.658992393,3.918483351,,,,,,
3,20121117 6:00,0.176383558,1.080647767,2.795017145,1.346707928,3.604545988,,,,,,
3,20121117 7:00,0.183196573,1.410632623,2.986035021,1.798336254,3.902255973,,,,,,
3,20121117 8:00,0.185307185,1.5814102,3.196250672,2.133202135,4.391573851,,,,,,
3,20121117 9:00,0.133777005,0.889506468,1.958474037,1.986698312,4.522017009,,,,,,
3,20121117 10:00,0.248808758,0.824249996,2.13077408,1.608872664,4.025833702,,,,,,
3,20121117 11:00,0.390385442,0.943655456,2.174928966,1.84735445,5.086854611,,,,,,
3,20121117 12:00,0.361297785,0.868217123,3.527412316,1.459064244,6.959244451,,,,,,
3,20121117 13:00,0.105437449,0.323024751,2.981715521,0.458321966,6.113548373,,,,,,
3,20121117 14:00,0.094533293,0.410959004,2.162450412,0.758489573,5.128047188,,,,,,
3,20121117 15:00,0.139951747,0.70577016,1.779934716,1.713518251,4.453362715,,,,,,
3,20121117 16:00,0.174818039,1.165342337,1.358543523,3.017732733,3.419803524,,,,,,
3,20121117 17:00,0.152622625,2.002106181,1.294710917,5.047306368,3.188875444,,,,,,
3,20121117 18:00,0.245673672,3.247995709,2.11109636,6.049150178,3.982768736,,,,,,
3,20121117 19:00,0.532043147,2.919399288,2.985075132,4.687656006,4.960780362,,,,,,
3,20121117 20:00,0.442214055,2.71576207,3.009072352,4.439260427,5.194204962,,,,,,
3,20121117 21:00,0.320325171,3.003168235,3.584525701,4.157268106,5.146146956,,,,,,
3,20121117 22:00,0.360839566,3.534939063,5.200018588,4.858393544,7.08843935,,,,,,
3,20121117 23:00,0.473287184,3.625187376,5.861381986,4.99112821,8.097033343,,,,,,
3,20121118 0:00,0.325813482,3.41229392,5.716438774,4.714643552,8.012775801,,,,,,
3,20121118 1:00,0.232315913,3.476887587,4.897587959,4.667725342,6.65673401,,,,,,
3,20121118 2:00,0.323310816,3.199740277,4.865564653,4.30065499,6.590519622,,,,,,
3,20121118 3:00,0.347580828,2.911564614,4.717397119,3.907323644,6.372074025,,,,,,
3,20121118 4:00,0.379899443,2.701546411,4.690631371,3.596276749,6.309572593,,,,,,
3,20121118 5:00,0.359755223,2.309800127,4.777620052,3.075141894,6.425911892,,,,,,
3,20121118 6:00,0.441580737,1.906545996,4.787657208,2.491564229,6.467992063,,,,,,
3,20121118 7:00,0.569445408,1.514799712,5.024247303,1.989687437,6.984711819,,,,,,
3,20121118 8:00,0.564173157,0.806587642,5.155208285,1.04662593,7.542274094,,,,,,
3,20121118 9:00,0.425567716,0.355863643,3.928763469,0.450793134,7.567645962,,,,,,
3,20121118 10:00,0.441777883,0.030287479,3.511026614,-0.1205294,7.468014968,,,,,,
3,20121118 11:00,0.456172721,-0.68032206,3.258663846,-1.679265343,6.97666708,,,,,,
3,20121118 12:00,0.5219366,-1.192421241,2.884421332,-2.810822436,6.266873596,,,,,,
3,20121118 13:00,0.590902175,-1.529984746,2.655000634,-3.533291585,5.827507097,,,,,,
3,20121118 14:00,0.598714458,-1.758223707,2.459515081,-4.042171309,5.463637377,,,,,,
3,20121118 15:00,0.450630846,-1.801378133,2.107736677,-4.308866302,4.855331365,,,,,,
3,20121118 16:00,0.328957572,-1.703081942,1.706250455,-4.287857506,4.070659928,,,,,,
3,20121118 17:00,0.277007422,-1.567864742,1.459145244,-4.160637575,3.526711826,,,,,,
3,20121118 18:00,0.295267445,-1.57553664,1.49069059,-4.197402968,3.444407961,,,,,,
3,20121118 19:00,0.249171105,-1.900633311,1.467270561,-4.834086201,3.410372528,,,,,,
3,20121118 20:00,0.192342561,-2.847153708,1.430945617,-5.833754741,2.809492429,,,,,,
3,20121118 21:00,0.256411285,-3.591807293,1.223511069,-5.31670493,1.750062224,,,,,,
3,20121118 22:00,0.335986644,-3.314659983,0.800038697,-4.495611155,1.05264526,,,,,,
3,20121118 23:00,0.254362788,-3.043266597,0.41002351,-4.00190445,0.516741897,,,,,,
3,20121119 0:00,0.106280523,-2.75317296,0.119901918,-3.562470468,0.142352134,,,,,,
3,20121119 1:00,0.092144508,-2.394666935,0.839198762,-3.101118471,1.004703857,,,,,,
3,20121119 2:00,0.062995639,-1.981715065,0.639979281,-2.549220518,0.761902002,,,,,,
3,20121119 3:00,0.039575897,-1.52053524,0.536038682,-1.960853538,0.630411453,,,,,,
3,20121119 4:00,0.042002044,-1.087990763,0.647112459,-1.422935379,0.767760492,,,,,,
3,20121119 5:00,0.065691407,-0.906633555,0.768376491,-1.199866493,0.917477453,,,,,,
3,20121119 6:00,0.057932689,-0.992539601,0.808627997,-1.31899865,0.956534052,,,,,,
3,20121119 7:00,0.091468876,-1.046293677,0.909002007,-1.402269596,1.081515167,,,,,,
3,20121119 8:00,0.192246686,-1.065886284,0.977276714,-1.699492172,1.403081163,,,,,,
3,20121119 9:00,0.347932371,-1.27035272,1.461313815,-2.541926713,2.376892355,,,,,,
3,20121119 10:00,0.489757069,-1.832509828,1.745621924,-4.846769264,3.264779031,,,,,,
3,20121119 11:00,0.324171893,-2.629275844,1.006828453,-6.221651609,1.858090537,,,,,,
3,20121119 12:00,0.105601292,-2.616214106,0.176322689,-6.163908982,0.004854932,,,,,,
3,20121119 13:00,0.087677516,-2.586574008,-0.526804891,-6.273316065,-1.718192012,,,,,,
3,20121119 14:00,0.170871387,-2.616716481,-0.999632712,-6.366919903,-3.063040891,,,,,,
3,20121119 15:00,0.16465073,-2.444402014,-1.351706014,-5.888567823,-4.103248302,,,,,,
3,20121119 16:00,0.244029384,-2.154029532,-1.59270554,-5.057073991,-4.853785939,,,,,,
3,20121119 17:00,0.332495958,-2.049535628,-1.684417833,-4.638895806,-4.978767055,,,,,,
3,20121119 18:00,0.373755758,-2.119365689,-1.675756116,-4.717304216,-4.983974601,,,,,,
3,20121119 19:00,0.377341412,-1.952074968,-1.733331056,-4.195189302,-5.19813495,,,,,,
3,20121119 20:00,0.342160935,-2.191205247,-2.110879995,-4.138054492,-5.472182084,,,,,,
3,20121119 21:00,0.520115413,-3.101005535,-3.298554189,-4.658345954,-6.314502728,,,,,,
3,20121119 22:00,0.666994959,-3.004549623,-4.143326309,-4.11313399,-6.274795186,,,,,,
3,20121119 23:00,0.698759024,-2.745826737,-5.092039029,-3.706504331,-7.401578057,,,,,,
3,20121120 0:00,0.78785217,-2.263044806,-5.908278436,-3.016024073,-8.476285463,,,,,,
3,20121120 1:00,0.876998423,-1.557984162,-6.892801593,-1.992939736,-9.577698966,,,,,,
3,20121120 2:00,0.909733393,-1.003158966,-7.403422891,-1.319992454,-10.28447501,,,,,,
3,20121120 3:00,0.922568118,-0.671857096,-7.506052716,-0.871735417,-10.48325578,,,,,,
3,20121120 4:00,0.898285046,-0.206066349,-7.493919141,-0.232491672,-10.48390539,,,,,,
3,20121120 5:00,0.851208355,0.315956682,-7.377133478,0.483708482,-10.3715228,,,,,,
3,20121120 6:00,0.906491192,0.690838572,-7.093005587,1.104415282,-10.18378541,,,,,,
3,20121120 7:00,0.940125503,0.387652844,-6.511099533,0.737608458,-9.994748803,,,,,,
3,20121120 8:00,0.878678269,0.292057962,-5.018669758,0.781984781,-9.325650155,,,,,,
3,20121120 9:00,0.73086113,-0.594537706,-4.19712559,-0.559977703,-9.210669125,,,,,,
3,20121120 10:00,0.595516811,-1.36913741,-4.662751546,-2.187296797,-9.946028027,,,,,,
3,20121120 11:00,0.858777576,-1.228556702,-4.910984276,-2.004735974,-10.31825475,,,,,,
3,20121120 12:00,0.762614395,-1.2679193,-5.242635337,-1.895761205,-10.74699757,,,,,,
3,20121120 13:00,0.849339454,-1.091724812,-5.356387607,-1.552546857,-10.88861263,,,,,,
3,20121120 14:00,0.868294904,-0.95629873,-5.353354213,-1.348078735,-10.96461704,,,,,,
3,20121120 15:00,0.917672156,0.001524498,-5.03232003,0.250030628,-10.5098898,,,,,,
3,20121120 16:00,0.940207873,1.893272232,-3.517645367,4.250078702,-7.867924557,,,,,,
3,20121120 17:00,0.744682507,1.983243885,-1.622279775,5.233660246,-4.004691878,,,,,,
3,20121120 18:00,0.71673817,2.079775972,0.895942688,5.185913569,2.068515171,,,,,,
3,20121120 19:00,0.317145069,2.803298019,3.236206044,4.979198544,5.707632283,,,,,,
3,20121120 20:00,0.640946068,3.648188077,4.263009863,5.407795185,6.421554044,,,,,,
3,20121120 21:00,0.833555982,3.904513569,4.562304723,5.602152246,6.58720468,,,,,,
3,20121120 22:00,0.820741086,4.209105104,4.199814158,5.838638729,5.834306299,,,,,,
3,20121120 23:00,0.729525187,4.389985615,4.466752817,6.002662607,6.123382899,,,,,,
3,20121121 0:00,0.788170853,3.936847132,5.232684764,5.400492752,7.141971909,,,,,,
3,20121121 1:00,0.825423232,3.142498804,4.964967451,4.21368577,6.668902513,,,,,,
3,20121121 2:00,0.725449779,3.399961886,4.746170682,4.507996746,6.305985413,,,,,,
3,20121121 3:00,0.709931444,3.857031179,4.858786666,5.120201307,6.478719994,,,,,,
3,20121121 4:00,0.729556228,3.806406416,4.881309863,5.075866,6.533390198,,,,,,
3,20121121 5:00,0.723025443,3.52616219,5.237544099,4.728258326,7.060899509,,,,,,
3,20121121 6:00,0.7545982,3.089704408,5.433817672,4.197177943,7.394736714,,,,,,
3,20121121 7:00,0.723632658,2.66807245,5.619519132,3.691095128,7.780336133,,,,,,
3,20121121 8:00,0.782755467,2.245355675,5.5395388,3.219442924,7.957723498,,,,,,
3,20121121 9:00,0.771961575,1.501894864,4.572879963,2.523755922,7.748929845,,,,,,
3,20121121 10:00,0.719951122,1.209356052,4.014856269,2.229916599,7.459875681,,,,,,
3,20121121 11:00,0.559415392,0.917902057,3.546006048,1.776187178,6.984128584,,,,,,
3,20121121 12:00,0.540867295,1.043017544,3.306065053,2.020974672,6.698564007,,,,,,
3,20121121 13:00,0.531304053,0.965995583,2.728735761,2.026162846,5.975637796,,,,,,
3,20121121 14:00,0.498163513,0.871978165,2.428579689,1.856368053,5.582477603,,,,,,
3,20121121 15:00,0.602662009,0.841603307,1.96892261,1.809202832,4.924108761,,,,,,
3,20121121 16:00,0.529695322,0.901268206,1.728521957,2.028049455,4.522806198,,,,,,
3,20121121 17:00,0.361532301,0.720827085,1.462840166,1.669122128,3.969124981,,,,,,
3,20121121 18:00,0.313067434,1.032530986,1.609470774,1.72524874,3.257830728,,,,,,
3,20121121 19:00,0.377168562,0.971419664,1.711054988,1.64601117,3.183967792,,,,,,
3,20121121 20:00,0.404314848,1.117146662,1.620042887,1.870517619,3.15954068,,,,,,
3,20121121 21:00,0.447940927,1.372801717,2.065910253,1.78514857,2.904219194,,,,,,
3,20121121 22:00,0.452641084,1.495385966,2.450643229,1.883723881,3.239801193,,,,,,
3,20121121 23:00,0.371395328,1.645452229,2.53384116,2.077572937,3.290400211,,,,,,
3,20121122 0:00,0.206736948,1.653769154,2.777459412,2.08889259,3.583525562,,,,,,
3,20121122 1:00,0.175807853,1.878505903,2.829732779,2.368900891,3.63325716,,,,,,
3,20121122 2:00,0.348155636,2.00715371,3.233428717,2.549126295,4.164362834,,,,,,
3,20121122 3:00,0.356187121,1.880537184,3.672443634,2.41340099,4.74818371,,,,,,
3,20121122 4:00,0.381632858,1.547745622,3.866344833,1.995545052,5.007806087,,,,,,
3,20121122 5:00,0.415903187,1.293835478,3.933450894,1.671584324,5.116311547,,,,,,
3,20121122 6:00,0.446489291,0.944793667,3.985369794,1.227473326,5.216909726,,,,,,
3,20121122 7:00,0.543619781,0.32051326,3.938748741,0.381971426,5.222181247,,,,,,
3,20121122 8:00,0.613367207,0.031732789,3.774162296,-0.035884512,5.198020112,,,,,,
3,20121122 9:00,0.418399104,-0.094545189,2.645720894,-0.326025164,5.397898591,,,,,,
3,20121122 10:00,0.260303919,-0.297334757,2.457823922,-0.905416466,5.764269254,,,,,,
3,20121122 11:00,0.369137526,-0.644683834,2.603338119,-1.648123135,5.856960153,,,,,,
3,20121122 12:00,0.542041655,-0.986616161,2.492789712,-2.372584762,5.48795373,,,,,,
3,20121122 13:00,0.605074662,-1.201931963,2.146663711,-2.970221105,4.804852554,,,,,,
3,20121122 14:00,0.438343477,-1.165368903,1.866231012,-3.011161197,4.302740242,,,,,,
3,20121122 15:00,0.262281752,-1.155551044,1.490790258,-3.07479634,3.465447096,,,,,,
3,20121122 16:00,0.207479648,-1.147764466,1.377063143,-2.958206078,2.618050203,,,,,,
3,20121122 17:00,0.221246116,-1.199900682,1.320905966,-2.749055608,2.003039498,,,,,,
3,20121122 18:00,0.317006434,-1.254745273,1.195523588,-2.421979873,1.40999346,,,,,,
3,20121122 19:00,0.347725771,-0.97815249,1.117821832,-1.344187452,0.816068836,,,,,,
3,20121122 20:00,0.304938721,-0.548197979,0.823967921,-0.414135362,0.681205775,,,,,,
3,20121122 21:00,0.083496802,-0.412102142,0.526935302,-0.425260387,0.822218943,,,,,,
3,20121122 22:00,0.028054627,0.071681319,0.195643272,0.122090843,0.252894748,,,,,,
3,20121122 23:00,0.012133434,0.62655962,0.032469586,0.796712358,0.035883827,,,,,,
3,20121123 0:00,0.005220041,0.652966275,0.149022219,0.800272366,0.18524357,,,,,,
3,20121123 1:00,0.010679096,-0.190494664,0.947675744,-0.29993473,1.141434402,,,,,,
3,20121123 2:00,0.000152141,-0.104657676,0.693844166,-0.185218614,0.821540734,,,,,,
3,20121123 3:00,0,0.107004616,0.3795765,0.072169646,0.423201804,,,,,,
3,20121123 4:00,0,0.189394336,0.219219408,0.183029758,0.215882181,,,,,,
3,20121123 5:00,0,0.258684435,0.048789635,0.266897842,-0.003153292,,,,,,
3,20121123 6:00,0.002244298,0.463107462,-0.107941291,0.533444112,-0.208435375,,,,,,
3,20121123 7:00,0.006784208,0.444492212,-0.085781392,0.51175409,-0.188569367,,,,,,
3,20121123 8:00,0.032790789,0.108728251,-0.103912219,0.082773657,-0.22167938,,,,,,
3,20121123 9:00,0.053012428,-0.475928504,0.141055399,-0.690837125,-0.305218491,,,,,,
3,20121123 10:00,0.057338981,-0.696208967,0.072561164,-0.965095402,-0.773343142,,,,,,
3,20121123 11:00,0.06082516,-0.095005324,-0.091422093,-0.080142508,-1.275596576,,,,,,
3,20121123 12:00,0.016217372,0.205596498,-1.261867699,0.841924423,-2.195545563,,,,,,
3,20121123 13:00,0,0.24386118,-2.257451551,1.376944964,-2.983054497,,,,,,
3,20121123 14:00,0,0.159058372,-2.320707992,1.718683309,-2.925494012,,,,,,
3,20121123 15:00,0.011971841,-0.552802593,-2.026585688,1.577457166,-3.137907483,,,,,,
3,20121123 16:00,0.094795266,-1.270523915,-1.923844335,0.836622418,-3.64474538,,,,,,
3,20121123 17:00,0.136376444,-1.335677292,-2.36220744,0.379203956,-4.456704786,,,,,,
3,20121123 18:00,0.160239105,-1.509074902,-2.290892854,-0.335602766,-4.82906509,,,,,,
3,20121123 19:00,0.245665123,-1.834152331,-1.75381747,-1.315027755,-4.741960286,,,,,,
3,20121123 20:00,0.352610021,-1.399107034,-1.405302685,-1.634594078,-4.925338821,,,,,,
3,20121123 21:00,0.364871735,-1.520106162,-2.198224183,-1.437937879,-4.84485602,,,,,,
3,20121123 22:00,0.318237061,-0.660012647,-2.750207136,-0.533704966,-4.468930021,,,,,,
3,20121123 23:00,0.243296137,0.924352001,-3.589060062,1.430447018,-4.95895822,,,,,,
3,20121124 0:00,0.210134,3.221267067,-3.927099258,4.41258403,-5.254910801,,,,,,
3,20121124 1:00,0.319896655,1.502075477,-4.068755732,2.103856847,-5.408467409,,,,,,
3,20121124 2:00,0.488996372,3.107703289,-4.532959581,4.25861074,-6.09716633,,,,,,
3,20121124 3:00,0.430777858,4.172760584,-4.267079419,5.694766689,-5.768861826,,,,,,
3,20121124 4:00,0.365918264,4.913789398,-3.132841758,6.635391639,-4.284333041,,,,,,
3,20121124 5:00,0.228158156,2.307439244,-1.61341367,2.938927975,-2.304632199,,,,,,
3,20121124 6:00,0.150032633,3.873053853,1.225143484,5.484179014,1.582690601,,,,,,
3,20121124 7:00,0.086231281,3.628659491,0.712741448,6.227735497,1.03963052,,,,,,
3,20121124 8:00,0.135694963,3.410156023,-0.115319206,6.744065279,-0.30123419,,,,,,
3,20121124 9:00,0.097400108,1.790798191,-0.363026281,4.727103322,-0.883295859,,,,,,
3,20121124 10:00,0.056005275,1.954381577,0.386811086,4.47595802,0.796734556,,,,,,
3,20121124 11:00,0.256210982,1.463239134,2.191872691,3.735001384,5.158988081,,,,,,
3,20121124 12:00,0.453741618,0.246367042,4.090170134,0.391597057,7.626455614,,,,,,
3,20121124 13:00,0.338401983,0.106713121,4.342222947,0.150331178,7.714332609,,,,,,
3,20121124 14:00,0.567829024,0.027471289,4.068046376,-0.036857867,7.4082442,,,,,,
3,20121124 15:00,0.609168493,-0.021172212,3.934118627,-0.206367947,7.231996519,,,,,,
3,20121124 16:00,0.418793403,-0.231437667,3.493618804,-0.617143906,6.587236095,,,,,,
3,20121124 17:00,0.358485439,-0.516629805,2.924722172,-1.231747936,5.902486702,,,,,,
3,20121124 18:00,0.322742318,-0.676682614,2.569556844,-1.664882587,5.432986577,,,,,,
3,20121124 19:00,0.358904948,-0.666090884,2.447481108,-1.710639909,5.22859851,,,,,,
3,20121124 20:00,0.368661305,-0.8116291,3.273566426,-1.586887152,5.018286151,,,,,,
3,20121124 21:00,0.381521681,-0.32009437,3.335196895,-0.602584758,4.588774996,,,,,,
3,20121124 22:00,0.231102392,-0.504468929,3.337567297,-0.801213133,4.422894826,,,,,,
3,20121124 23:00,0.19575762,-0.072561717,3.374703605,-0.180369468,4.367601436,,,,,,
3,20121125 0:00,0.244542073,-0.117674641,3.218652099,-0.278123747,4.079779593,,,,,,
3,20121125 1:00,0.195233233,0.235760472,3.23844954,0.198685233,4.095177701,,,,,,
3,20121125 2:00,0.194903744,0.307271412,3.302934937,0.305167937,4.161458879,,,,,,
3,20121125 3:00,0.152418268,0.438812176,3.339476662,0.47383654,4.205028324,,,,,,
3,20121125 4:00,0.149166605,0.771108423,3.300785424,0.930008445,4.163776402,,,,,,
3,20121125 5:00,0.129891116,0.696973229,3.499257144,0.841414835,4.452539854,,,,,,
3,20121125 6:00,0.119018468,0.634319149,3.831715189,0.75026564,4.967957123,,,,,,
3,20121125 7:00,0.197094024,0.434875794,4.063504365,0.520262999,5.421264757,,,,,,
3,20121125 8:00,0.320392685,-0.048643127,4.20895476,-0.161652239,6.204124259,,,,,,
3,20121125 9:00,0.413147102,-0.286794238,3.660470636,-0.716640093,6.948512868,,,,,,
3,20121125 10:00,0.43778262,-0.160830014,4.347598362,-0.693639829,7.919555294,,,,,,
3,20121125 11:00,0.283836642,-1.343384771,4.21719456,-2.662292064,7.354543019,,,,,,
3,20121125 12:00,0.483907762,-2.092281445,3.718865745,-3.80208293,6.281066046,,,,,,
3,20121125 13:00,0.430938548,-1.970253603,3.506063936,-3.67132217,6.00852526,,,,,,
3,20121125 14:00,0.596568737,-1.895790377,2.897751695,-3.633414327,5.14965098,,,,,,
3,20121125 15:00,0.657095023,-1.668136285,2.159752156,-3.703266981,4.37096302,,,,,,
3,20121125 16:00,0.53516022,-1.832808265,2.044753198,-3.980973874,3.865279351,,,,,,
3,20121125 17:00,0.201444888,-1.282698882,1.576875821,-3.10313046,3.134795884,,,,,,
3,20121125 18:00,0.239819865,-0.649269413,1.164527534,-2.152452877,2.150775325,,,,,,
3,20121125 19:00,0.198788282,-1.706844042,1.843773712,-3.591247176,3.433292935,,,,,,
3,20121125 20:00,0.320222541,-2.319279473,0.972146101,-4.426497508,1.528288462,,,,,,
3,20121125 21:00,0.414821998,-1.988623386,0.80448407,-3.512449975,0.992476985,,,,,,
3,20121125 22:00,0.090308018,-0.937281362,-0.335474442,-1.34616584,-0.382278068,,,,,,
3,20121125 23:00,0.007245131,0.308583539,0.178975722,0.375872452,0.132212191,,,,,,
3,20121126 0:00,0.05969716,0.328265449,0.687693851,0.423150773,0.787607891,,,,,,
3,20121126 1:00,0.109909392,1.040560023,0.962851904,1.306034939,1.1067456,,,,,,
3,20121126 2:00,0,1.512577136,0.63820745,1.867948387,0.679825968,,,,,,
3,20121126 3:00,0,1.631039861,0.823068687,2.003066882,0.915123105,,,,,,
3,20121126 4:00,0,1.525046896,0.220512039,1.843018775,0.132255136,,,,,,
3,20121126 5:00,0,2.581308967,-1.162845535,3.184231885,-1.596168846,,,,,,
3,20121126 6:00,0.068830093,1.687520541,-1.021821639,2.221948873,-1.300273143,,,,,,
3,20121126 7:00,0.174974685,0.324282306,-0.514383748,0.420036539,-0.611305655,,,,,,
3,20121126 8:00,0.059846149,-0.15983781,-0.547054974,-0.222648851,-0.632597043,,,,,,
3,20121126 9:00,0.059762427,0.431375544,-1.357218647,0.628448093,-1.800347801,,,,,,
3,20121126 10:00,0,1.266849501,-0.987496174,1.44464358,-1.324840129,,,,,,
3,20121126 11:00,0.075586395,0.570376698,0.122084804,1.202826346,-0.34216067,,,,,,
3,20121126 12:00,0.080849647,-0.521094108,1.117523274,-0.325358851,1.087092011,,,,,,
3,20121126 13:00,0.011459604,-0.450309879,1.797829166,-1.276672834,3.065553322,,,,,,
3,20121126 14:00,0.408887623,-1.343731547,3.157200271,-3.06113444,5.768467768,,,,,,
3,20121126 15:00,0.039446713,-1.837387362,2.964481398,-3.78858051,5.207794543,,,,,,
3,20121126 16:00,0.026412589,-1.326493937,2.636528467,-3.263562887,4.738292135,,,,,,
3,20121126 17:00,0.066520978,-1.523442802,2.508738484,-3.338850315,4.248044271,,,,,,
3,20121126 18:00,0.041054541,-1.627235221,2.354894234,-3.884808811,3.580914105,,,,,,
3,20121126 19:00,0.072959944,-1.736895762,2.475653699,-4.049842841,3.771990667,,,,,,
3,20121126 20:00,0.275330279,-1.658409622,2.926433896,-3.68587051,4.196726566,,,,,,
3,20121126 21:00,0.619099495,-1.937878962,2.873498239,-3.62354648,4.171613647,,,,,,
3,20121126 22:00,0.372144327,-2.150231649,2.838759215,-3.365275703,3.817303108,,,,,,
3,20121126 23:00,0.245075917,-2.352315122,3.171261305,-3.617563374,4.340852887,,,,,,
3,20121127 0:00,0.227930846,-3.066025535,2.548853786,-4.155045802,3.283926535,,,,,,
3,20121127 1:00,0.067825425,-2.776830824,2.816851441,-3.647744849,3.673944765,,,,,,
3,20121127 2:00,0.126396385,-2.368113753,1.826977894,-3.055193589,2.28911731,,,,,,
3,20121127 3:00,0.272806905,-0.16079159,1.57360549,-0.47497038,1.907239076,,,,,,
3,20121127 4:00,0.2236385,0.697055963,1.84659124,0.652269991,2.368502323,,,,,,
3,20121127 5:00,0.405916381,0.555400709,3.697450634,0.635661412,4.827362311,,,,,,
3,20121127 6:00,0.6512169,-0.699081555,4.371109016,-1.010731013,5.805925286,,,,,,
3,20121127 7:00,0.818768206,-1.689418434,4.510003525,-2.381742473,6.076768273,,,,,,
3,20121127 8:00,0.80617609,-3.060557965,4.543626403,-4.509783708,6.418175715,,,,,,
3,20121127 9:00,0.844243639,-3.367199927,3.590978186,-5.614522133,5.798661298,,,,,,
3,20121127 10:00,0.788204171,-3.228461104,2.763214945,-5.847578008,4.894294773,,,,,,
3,20121127 11:00,0.801000624,-3.167216039,2.140791425,-5.794001945,3.822337665,,,,,,
3,20121127 12:00,0.684772434,-2.728501385,1.787350931,-5.442007209,3.323716765,,,,,,
3,20121127 13:00,0.246920507,-1.982311503,1.677276032,-4.624972244,3.299849375,,,,,,
3,20121127 14:00,0.143292987,-1.641505627,1.608829458,-4.19850678,3.388054945,,,,,,
3,20121127 15:00,0.03703407,-1.770245255,1.313428456,-4.38441572,2.763870821,,,,,,
3,20121127 16:00,0.047057791,-1.883569458,1.266196318,-4.627651047,2.490952409,,,,,,
3,20121127 17:00,0.088000253,-1.763579125,1.269398497,-4.419775921,2.456707893,,,,,,
3,20121127 18:00,0.072060605,-1.670253311,1.125300447,-4.223151769,1.964832125,,,,,,
3,20121127 19:00,0.027033305,-1.618174173,1.000815743,-4.174933312,1.249329292,,,,,,
3,20121127 20:00,0.00285151,-1.9873111,0.963190141,-3.933841027,0.479346548,,,,,,
3,20121127 21:00,0,-1.926482667,0.117814916,-3.354683783,-0.285447632,,,,,,
3,20121127 22:00,0,-2.098968771,-0.776793809,-2.832852926,-1.09693888,,,,,,
3,20121127 23:00,0.002565234,-2.013975618,-1.2823378,-2.59015336,-1.6713128,,,,,,
3,20121128 0:00,0.005410442,-1.348612558,-1.321164219,-1.671859635,-1.672350512,,,,,,
3,20121128 1:00,0,-0.16105157,0.146974701,-0.140941909,0.229766216,,,,,,
3,20121128 2:00,0,0.033844857,0.673082744,0.061958229,0.847862505,,,,,,
3,20121128 3:00,0,-0.046503564,1.033637878,-0.0748693,1.271036271,,,,,,
3,20121128 4:00,0.001267538,0.001705489,1.406927852,-0.043133637,1.721478992,,,,,,
3,20121128 5:00,0.02919433,-0.242636121,1.756340002,-0.360490264,2.150207545,,,,,,
3,20121128 6:00,0.015250514,-0.627484457,1.838320529,-0.857335473,2.237064213,,,,,,
3,20121128 7:00,0,-0.955882877,1.7475848,-1.28550679,2.151722487,,,,,,
3,20121128 8:00,0,-1.207641264,1.423244364,-2.019068827,2.160307158,,,,,,
3,20121128 9:00,0.140576965,-1.160668341,1.377080572,-3.168316018,3.005644729,,,,,,
3,20121128 10:00,0.446587418,-1.590017341,1.534276243,-4.301955507,3.251065315,,,,,,
3,20121128 11:00,0.459306006,-2.142979297,1.127955281,-5.143730951,2.220399852,,,,,,
3,20121128 12:00,0.37402403,-2.163169414,0.43748822,-4.812847649,0.48175155,,,,,,
3,20121128 13:00,0.347922475,-2.321393997,0.12548466,-4.603184173,-0.664554476,,,,,,
3,20121128 14:00,0.292679702,-2.44459491,-0.314265255,-4.500173334,-1.761372401,,,,,,
3,20121128 15:00,0.32384151,-2.391441339,-0.756402953,-5.10367118,-2.768808754,,,,,,
3,20121128 16:00,0.440676891,-2.477558365,-0.672034643,-5.417906266,-2.747094587,,,,,,
3,20121128 17:00,0.596689372,-2.496512351,-0.653728312,-5.69052081,-2.681447105,,,,,,
3,20121128 18:00,0.644703216,-2.533184195,-0.734514948,-6.089037491,-2.755174277,,,,,,
3,20121128 19:00,0.667405915,-2.567795823,-0.848332573,-6.214939628,-3.040993313,,,,,,
3,20121128 20:00,0.653453546,-2.720663845,-1.118947906,-5.942325084,-3.407104268,,,,,,
3,20121128 21:00,0.536006451,-3.323483027,-1.843639847,-5.396575738,-3.619196132,,,,,,
3,20121128 22:00,0.43291412,-3.590487012,-2.522167997,-4.976208273,-3.775740127,,,,,,
3,20121128 23:00,0.394174546,-3.334608193,-3.084888703,-4.440343806,-4.330713837,,,,,,
3,20121129 0:00,0.440602172,-2.667098231,-3.728396045,-3.445092617,-5.105859101,,,,,,
3,20121129 1:00,0.509279676,-2.036811258,-4.696465204,-2.627773016,-6.422859484,,,,,,
3,20121129 2:00,0.481592799,-0.106462717,-5.324311222,-0.055263372,-7.255274742,,,,,,
3,20121129 3:00,0.417339518,1.793854899,-4.966135664,2.556842683,-6.948652261,,,,,,
3,20121129 4:00,0.318283427,2.89909144,-4.122220865,4.062134791,-5.80043744,,,,,,
3,20121129 5:00,0.301284645,3.601618185,-3.286616404,5.055187623,-4.73535618,,,,,,
